ANO,MES,DIA,1200551,1210622,1200567,1200575,1200545,1210702,1200560,1210683,1200548,1200570,1210718,1210734,1200571,1200579,1210770,1200558,1200562,1200554
2013,4,11,4.1,4.2,3.1,4.6,5.3,4.4,5.4,5.5,3.9,4.3,3.2,3.7,3.9,4.5,2.0,4.9,4.5,4.1
2013,4,12,3.4,2.8,4.5,3.3,5.0,3.1,3.3,3.2,2.6,2.6,1.8,1.5,2.3,2.7,1.4,1.8,1.8,3.0
2013,4,13,2.2,1.9,1.2,1.6,2.9,2.2,1.9,3.5,2.1,1.9,1.2,1.4,2.1,1.6,0.9,2.0,1.9,3.1
2013,4,14,2.1,1.7,1.9,2.4,2.6,2.0,3.0,3.8,2.0,2.5,1.2,2.4,3.1,2.0,1.2,2.3,2.5,3.2
2013,4,15,1.5,1.4,1.6,1.6,1.8,2.6,2.6,2.3,1.8,2.1,1.4,1.7,3.1,2.1,0.9,2.4,2.4,2.5
2013,4,16,2.2,0.9,0.9,1.3,2.5,2.4,1.7,1.7,2.0,1.2,1.4,2.0,1.7,2.0,1.5,2.0,2.0,2.1
2013,4,17,1.5,1.4,1.8,1.8,2.4,2.8,2.3,3.2,1.8,2.2,1.7,2.6,2.1,2.7,1.8,2.7,2.1,1.7
2013,4,18,2.7,2.7,1.9,2.1,6.4,6.3,3.0,5.1,3.3,2.6,3.9,4.5,3.0,5.0,3.4,5.4,4.0,1.9
2013,4,19,2.4,2.7,2.6,3.0,3.9,3.5,8.1,6.2,3.7,5.7,2.2,3.1,5.4,4.3,3.3,3.7,3.2,2.4
2013,4,20,3.2,2.3,1.8,2.4,4.8,3.9,6.6,3.4,3.7,2.9,1.5,2.7,4.8,4.7,1.9,3.2,2.3,4.6
2013,4,21,2.5,1.4,1.7,1.9,2.5,2.6,4.4,3.0,2.1,1.7,1.6,2.7,3.8,3.4,1.9,2.8,2.6,3.0
2013,4,22,1.8,2.5,2.1,1.7,4.4,3.5,4.5,4.3,2.3,4.4,1.9,3.1,4.0,5.3,2.8,3.8,3.5,2.5
2013,4,23,2.2,1.4,1.7,2.0,3.6,2.6,5.3,3.5,2.2,3.0,1.8,2.4,3.5,3.5,2.1,2.9,2.9,5.8
2013,4,24,2.1,1.2,1.1,1.1,2.8,2.0,2.7,2.0,1.6,2.2,1.5,1.7,2.7,2.4,1.1,2.6,3.1,6.2
2013,4,25,2.9,1.5,1.4,1.4,4.0,3.1,2.8,3.0,2.4,2.5,2.0,2.9,3.1,3.8,2.4,3.5,3.0,3.6
2013,4,26,2.2,2.5,2.7,2.2,3.4,3.7,2.7,3.6,2.0,2.5,2.6,3.8,3.5,5.0,2.6,3.9,4.1,3.7
