Data,Intensidade_Media,Direcao_Media,Temperatura_Media,Eólica,mes,dia_da_semana,vento_sin,vento_cos,Intensidade_Media_norm,Temperatura_Media_norm,Intensidade_Media_lag1,Temperatura_Media_lag1,Eólica_lag1
2017-07-02,2.1531341439914833,31.637561651934003,33.96833879291802,98479.1,7,Sunday,0.5245441637892111,0.851383239343292,-0.09201373063564565,1.5982326525185508,3.4155760305660396,29.32944990402913,179986.0
2017-07-03,1.3995335279541696,52.46113995791074,36.98500545958469,95526.2,7,Monday,0.7929402741272535,0.6092993694949931,-0.8383245318476454,1.9438962577653423,2.1531341439914833,33.96833879291802,98479.1
2017-07-04,1.4976931459683296,234.95281410254574,29.339724952014567,109487.3,7,Tuesday,-0.818679398098196,-0.5742508538344332,-0.741114442567166,1.0678646920074297,1.3995335279541696,36.98500545958469,95526.2
2017-07-05,1.9741463848085596,265.63288392924625,25.289724952014566,34527.0,7,Wednesday,-0.9970966195798813,-0.07614677420858693,-0.2692700851558417,0.6037969788860477,1.4976931459683296,29.339724952014567,109487.3
2017-07-06,2.0415441737722895,283.4168681081968,24.25639161868123,48830.4,7,Thursday,-0.9727076085373764,0.23203428258233355,-0.20252425611720415,0.48539287101145623,1.9741463848085596,25.289724952014566,34527.0
2017-07-07,2.5147885047889034,299.5181913671277,24.58416939645901,96182.0,7,Friday,-0.8701993079621765,0.49269987256153114,0.2661422342410764,0.5229511632942568,2.0415441737722895,24.25639161868123,48830.4
2017-07-08,2.349702310870411,293.7934531374353,25.3730582853479,79160.5,7,Saturday,-0.9150057727005204,0.40344074648543327,0.1026529707898251,0.6133456972630307,2.5147885047889034,24.58416939645901,96182.0
2017-07-09,3.077813740557716,302.0541023871338,25.306391618681232,123486.4,7,Sunday,-0.8475473340536565,0.5307198098229797,0.823721150535901,0.6057067225614442,2.349702310870411,25.3730582853479,79160.5
2017-07-10,3.2544789156183374,319.1160462523235,25.58972495201457,133194.0,7,Monday,-0.6545291037693416,0.7560368061932584,0.9986773880175625,0.6381723650431875,3.077813740557716,25.306391618681232,123486.4
2017-07-11,2.6775659105166505,313.08935570643587,27.484169396459006,90957.0,7,Tuesday,-0.7302892012339225,0.6831381138255422,0.42734504313298244,0.8552465628132705,3.2544789156183374,25.58972495201457,133194.0
2017-07-12,2.4005310823076753,315.7357626066634,30.06194717423679,66412.0,7,Wednesday,-0.6979684317300479,0.7161285277855488,0.15299005959879727,1.150620251274617,2.6775659105166505,27.484169396459006,90957.0
2017-07-13,2.400333650320009,313.533192077956,31.228613840903456,68783.7,7,Thursday,-0.7249754779071061,0.6887746775494603,0.15279453743259327,1.2843023085523817,2.4005310823076753,30.06194717423679,66412.0
2017-07-14,2.0734300487492208,308.7164854300156,30.01750272979234,75899.1,7,Friday,-0.7802504770730363,0.6254671798162549,-0.17094682319721702,1.145527601473559,2.400333650320009,31.228613840903456,68783.7
2017-07-15,1.1694121707649652,288.3797825898365,29.373058285347902,92800.1,7,Saturday,-0.9489873326067966,0.31531419655930043,-1.0662198530629405,1.0716841793582232,2.0734300487492208,30.01750272979234,75899.1
